%time,field.header.seq,field.header.stamp,field.header.frame_id,field.current_id,field.relative_rad
1562106073980303860,1038,1562106073979256819,,251,0.0
1562106074024680763,1039,1562106074024307154,,252,0.0
1562106074073001611,1040,1562106074072837700,,252,0.0
1562106074120640873,1041,1562106074120363729,,253,0.0
1562106074172114140,1042,1562106074171767631,,253,0.0
1562106074219306733,1043,1562106074218971475,,253,0.0
1562106074271095615,1044,1562106074270894866,,254,0.0
1562106074318238154,1045,1562106074318037341,,254,0.0
1562106074368681342,1046,1562106074368462052,,254,0.0
1562106074418367729,1047,1562106074418129363,,254,0.0
1562106074471305977,1048,1562106074471027801,,254,0.0
1562106074517622829,1049,1562106074517451337,,254,0.0
1562106074569944326,1050,1562106074569771402,,255,0.0
1562106074617838904,1051,1562106074617672228,,255,0.0
1562106074684541917,1052,1562106074684027864,,255,0.0
1562106074718089560,1053,1562106074717816136,,255,0.0
1562106074769625632,1054,1562106074769416566,,255,0.0
1562106074818741270,1055,1562106074817789176,,255,0.0
1562106074919718884,1056,1562106074919442364,,256,0.0
1562106074969308230,1057,1562106074969137998,,256,0.0
1562106075017522238,1058,1562106075017298209,,256,0.0
1562106075069499725,1059,1562106075069314162,,256,0.0
1562106075116789791,1060,1562106075116631440,,256,0.0
1562106075169474455,1061,1562106075169301056,,256,0.0
1562106075218312407,1062,1562106075217365300,,257,0.0
1562106075271813319,1063,1562106075271590875,,257,0.0
1562106075317831369,1064,1562106075317674189,,257,0.0
1562106075369320976,1065,1562106075369104682,,257,0.0
1562106075417842371,1066,1562106075417661771,,257,0.0
1562106075500865668,1067,1562106075500071037,,258,0.0
1562106075522934526,1068,1562106075522605432,,258,0.0
1562106075570874907,1069,1562106075570074510,,258,0.0
1562106075617222165,1070,1562106075616990817,,258,0.0
1562106075669386337,1071,1562106075669230436,,259,0.0
1562106075718274543,1072,1562106075717969079,,259,0.0
1562106075768332950,1073,1562106075768109733,,259,0.0
1562106075817534757,1074,1562106075817344186,,259,0.0
1562106075934806394,1075,1562106075933537028,,259,0.0
1562106075987136356,1076,1562106075983615841,,259,0.0
1562106076024723722,1077,1562106076023074922,,259,0.0
1562106076070552268,1078,1562106076069036950,,260,0.0
1562106076120479163,1079,1562106076118203904,,260,0.0
1562106076169532677,1080,1562106076169343529,,260,0.0
1562106076222166614,1081,1562106076220549442,,260,0.0
1562106076268835314,1082,1562106076268681458,,260,0.0
1562106076316995189,1083,1562106076316252544,,261,0.0
1562106076368515454,1084,1562106076368345916,,261,0.0
1562106076436332618,1085,1562106076432322729,,261,0.0
1562106076488584475,1086,1562106076487888981,,261,0.0
1562106076521822795,1087,1562106076521557332,,261,0.0
1562106076569603179,1088,1562106076569427990,,262,0.0
1562106076618036543,1089,1562106076617758380,,262,0.0
1562106076669638860,1090,1562106076669430342,,262,0.0
1562106076717729761,1091,1562106076717492687,,262,0.0
1562106076769909370,1092,1562106076769676663,,262,0.0
1562106076820730607,1093,1562106076820366992,,262,0.0
1562106076917974754,1094,1562106076917802973,,263,0.0
1562106076969647352,1095,1562106076969473071,,263,0.0
1562106077019318742,1096,1562106077019080024,,263,0.0
1562106077069254718,1097,1562106077069047712,,263,0.0
1562106077117349995,1098,1562106077117198490,,263,0.0
1562106077170339568,1099,1562106077169109551,,263,0.0
1562106077220892630,1100,1562106077219296400,,264,0.0
1562106077268395304,1101,1562106077268236520,,264,0.0
1562106077317615038,1102,1562106077317441837,,264,0.0
1562106077368659166,1103,1562106077368482048,,264,0.0
1562106077419017940,1104,1562106077418063367,,264,0.0
1562106077471114825,1105,1562106077470008767,,265,0.0
1562106077519953296,1106,1562106077519117995,,265,0.0
1562106077570120769,1107,1562106077569928355,,265,0.0
1562106077619493620,1108,1562106077619185186,,265,0.0
1562106077669916298,1109,1562106077669556589,,265,0.0
1562106077717735827,1110,1562106077717522786,,265,0.0
1562106077770321936,1111,1562106077770054965,,266,0.0
1562106077848054925,1112,1562106077845589532,,266,0.0
1562106077918966952,1113,1562106077918710196,,266,0.0
1562106077969839554,1114,1562106077969598250,,266,0.0
1562106078016378329,1115,1562106078016023256,,266,0.0
1562106078068453878,1116,1562106078068293694,,266,0.0
1562106078118303863,1117,1562106078118088460,,267,0.0
1562106078169584508,1118,1562106078169409356,,267,0.0
1562106078217879445,1119,1562106078217368829,,267,0.0
1562106078269632824,1120,1562106078269475500,,267,0.0
1562106078317445850,1121,1562106078317273357,,267,0.0
1562106078368988594,1122,1562106078368819065,,267,0.0
1562106078417151455,1123,1562106078416985086,,267,0.0
1562106078468639808,1124,1562106078468465601,,267,0.0
1562106078519201812,1125,1562106078518927068,,268,0.0
1562106078569918314,1126,1562106078569758479,,268,0.0
1562106078616983347,1127,1562106078616770234,,268,0.0
1562106078669283072,1128,1562106078669075850,,268,0.0
1562106078717776400,1129,1562106078717559309,,268,0.0
1562106078779017685,1130,1562106078778746904,,268,0.0
1562106078817627738,1131,1562106078817419268,,268,0.0
1562106078922992806,1132,1562106078920774048,,269,0.0
1562106078972965289,1133,1562106078972731144,,269,0.0
1562106079019520790,1134,1562106079018716903,,269,0.0
1562106079072375177,1135,1562106079072125664,,269,0.0
1562106079120502231,1136,1562106079120005666,,269,0.0
1562106079172575123,1137,1562106079170872700,,269,0.0
1562106079219503693,1138,1562106079218860274,,269,0.0
1562106079272055871,1139,1562106079271612629,,269,0.0
1562106079321845916,1140,1562106079321685140,,270,0.0
1562106079374007152,1141,1562106079372588933,,270,0.0
1562106079420808770,1142,1562106079420039802,,270,0.0
1562106079473605262,1143,1562106079472931612,,270,0.0
1562106079578758138,1144,1562106079578546446,,270,0.0
1562106079621006994,1145,1562106079620683432,,271,0.0
1562106079672249293,1146,1562106079671982103,,271,0.0
1562106079721134545,1147,1562106079720932689,,271,0.0
1562106079772413068,1148,1562106079772215086,,271,0.0
1562106079820299194,1149,1562106079818905835,,271,0.0
1562106079875571178,1150,1562106079875324710,,271,0.0
1562106079974961989,1151,1562106079974636254,,271,0.0
1562106080021742376,1152,1562106080021483606,,271,0.0
1562106080072634238,1153,1562106080071786657,,271,0.0
1562106080121200074,1154,1562106080120862454,,271,0.0
1562106080175334183,1155,1562106080172662689,,271,0.0
1562106080220691696,1156,1562106080220470228,,271,0.0
1562106080273169733,1157,1562106080272732157,,271,0.0
1562106080328725457,1158,1562106080328269528,,272,0.0
1562106080378754030,1159,1562106080378505448,,272,0.0
1562106080421266320,1160,1562106080421087067,,272,0.0
1562106080472856520,1161,1562106080472656268,,272,0.0
1562106080523272117,1162,1562106080522061994,,272,0.0
1562106080574693111,1163,1562106080574317162,,272,0.0
1562106080622247318,1164,1562106080621814463,,272,0.0
1562106080674041780,1165,1562106080673776400,,272,0.0
1562106080728942638,1166,1562106080728599664,,272,0.0
1562106080781314373,1167,1562106080781000232,,272,0.0
1562106080821370382,1168,1562106080820897617,,272,0.0
1562106080956044930,1169,1562106080955069272,,273,0.0
1562106081007383676,1170,1562106081006662922,,273,0.0
1562106081047199837,1171,1562106081046842775,,273,0.0
1562106081074992935,1172,1562106081074026332,,273,0.0
1562106081121661388,1173,1562106081121304066,,273,0.0
1562106081175546575,1174,1562106081175305068,,274,0.0
1562106081226741036,1175,1562106081225982640,,274,0.0
1562106081273330452,1176,1562106081273153095,,274,0.0
1562106081322210403,1177,1562106081321935875,,274,0.0
1562106081373203253,1178,1562106081372915063,,274,0.0
1562106081422282106,1179,1562106081421996371,,274,0.0
1562106081474537937,1180,1562106081474309305,,274,0.0
1562106081521501661,1181,1562106081521125486,,275,0.0
1562106081575644910,1182,1562106081575210513,,275,0.0
1562106081621903714,1183,1562106081621632229,,275,0.0
1562106081675305192,1184,1562106081674540540,,275,0.0
1562106081724554466,1185,1562106081724178998,,275,0.0
1562106081778336024,1186,1562106081778043527,,276,0.0
1562106081823632532,1187,1562106081823441849,,276,0.0
1562106081957343133,1188,1562106081956851072,,276,0.0
1562106081999030358,1189,1562106081998450031,,276,0.0
1562106082045560944,1190,1562106082045182113,,276,0.0
1562106082075742000,1191,1562106082075556835,,276,0.0
1562106082121396667,1192,1562106082120927957,,277,0.0
1562106082174429201,1193,1562106082174254309,,277,0.0
1562106082222159668,1194,1562106082221669721,,277,0.0
1562106082274205334,1195,1562106082273375949,,277,0.0
1562106082322183227,1196,1562106082321606102,,277,0.0
1562106082376157757,1197,1562106082375952164,,278,0.0
1562106082424722010,1198,1562106082424385049,,278,0.0
1562106082474618881,1199,1562106082474135704,,278,0.0
1562106082522026595,1200,1562106082521678521,,279,0.0
1562106082576685212,1201,1562106082576454707,,279,0.0
1562106082653481752,1202,1562106082652981791,,280,0.0
1562106082692254408,1203,1562106082691763707,,280,0.0
1562106082724049106,1204,1562106082723685594,,280,0.0
1562106082773284281,1205,1562106082773094343,,281,0.0
1562106082821089450,1206,1562106082820909322,,281,0.0
1562106082930114788,1207,1562106082929801524,,281,0.0
1562106082990320024,1208,1562106082989784139,,281,0.0
1562106083033049341,1209,1562106083032737531,,282,0.0
1562106083080969245,1210,1562106083080724680,,282,0.0
1562106083211812977,1211,1562106083210957416,,282,0.0
1562106083257063724,1212,1562106083256681320,,283,0.0
1562106083281023194,1213,1562106083280823143,,283,0.0
1562106083320767304,1214,1562106083320392415,,283,0.0
1562106083375477809,1215,1562106083375012201,,283,0.0
1562106083420524870,1216,1562106083420090846,,284,0.0
1562106083474118647,1217,1562106083473676339,,284,0.0
1562106083526546676,1218,1562106083526205720,,284,0.0
1562106083583096093,1219,1562106083581019262,,284,0.0
1562106083630915337,1220,1562106083630485915,,285,0.0
1562106083677791127,1221,1562106083676771756,,285,0.0
1562106083721821848,1222,1562106083721661266,,285,0.0
1562106083775263680,1223,1562106083774794059,,285,0.0
1562106083822068289,1224,1562106083821843382,,285,0.0
1562106083939174849,1225,1562106083938754470,,286,0.0
1562106083993288995,1226,1562106083992944243,,286,0.0
1562106084033849633,1227,1562106084033599715,,286,0.0
1562106084074391184,1228,1562106084073947121,,286,0.0
1562106084121909012,1229,1562106084121743338,,287,0.0
1562106084175679804,1230,1562106084175326799,,287,0.0
1562106084222161652,1231,1562106084221932213,,287,0.0
1562106084317273436,1232,1562106084317003015,,287,0.0
1562106084334214421,1233,1562106084333869993,,287,0.0
1562106084374012517,1234,1562106084373737905,,287,0.0
1562106084421124891,1235,1562106084420580078,,288,0.0
1562106084474909830,1236,1562106084474461570,,288,0.0
1562106084524173408,1237,1562106084523949717,,288,0.0
1562106084617828528,1238,1562106084617395171,,288,0.0
1562106084641802642,1239,1562106084641458106,,288,0.0
1562106084674426928,1240,1562106084674260795,,289,0.0
1562106084720284154,1241,1562106084720078287,,289,0.0
1562106084771650674,1242,1562106084771284715,,289,0.0
1562106084824337790,1243,1562106084824098199,,289,0.0
1562106084928062979,1244,1562106084927806830,,289,0.0
1562106084975743799,1245,1562106084975548081,,289,0.0
1562106085022473294,1246,1562106085022131933,,290,0.0
1562106085074895384,1247,1562106085074661441,,290,0.0
1562106085122012297,1248,1562106085121190150,,290,0.0
1562106085174165354,1249,1562106085173722626,,290,0.0
1562106085222494076,1250,1562106085222265838,,290,0.0
1562106085274386472,1251,1562106085273938891,,290,0.0
1562106085322407775,1252,1562106085321593530,,290,0.0
1562106085374126862,1253,1562106085373186542,,291,0.0
1562106085425127533,1254,1562106085424837405,,291,0.0
1562106085475248950,1255,1562106085475051378,,291,0.0
1562106085523714909,1256,1562106085523531157,,291,0.0
1562106085573387593,1257,1562106085573015180,,291,0.0
1562106085621893139,1258,1562106085621668140,,292,0.0
1562106085676990289,1259,1562106085674806004,,292,0.0
1562106085719816829,1260,1562106085719467169,,292,0.0
1562106085773629417,1261,1562106085773370367,,292,0.0
1562106085857768363,1262,1562106085857057834,,292,0.0
1562106085925811528,1263,1562106085925018496,,293,0.0
1562106085974779519,1264,1562106085973987967,,293,0.0
1562106086021569544,1265,1562106086021313828,,293,0.0
1562106086074679242,1266,1562106086074170858,,293,0.0
1562106086124982042,1267,1562106086124698698,,293,0.0
1562106086180411654,1268,1562106086178605338,,293,0.0
1562106086219668331,1269,1562106086218783624,,294,0.0
1562106086274343777,1270,1562106086273689296,,294,0.0
1562106086321756316,1271,1562106086321320221,,294,0.0
1562106086375438356,1272,1562106086374995085,,294,0.0
1562106086421263307,1273,1562106086420886717,,294,0.0
1562106086473748404,1274,1562106086473568838,,294,0.0
1562106086526493600,1275,1562106086526203040,,295,0.0
1562106086625276017,1276,1562106086624953002,,295,0.0
1562106086673930369,1277,1562106086673608667,,295,0.0
1562106086726277335,1278,1562106086725374872,,295,0.0
1562106086774109677,1279,1562106086773845186,,296,0.0
1562106086821814760,1280,1562106086820972616,,296,0.0
1562106086953218430,1281,1562106086952276361,,296,0.0
1562106087005848393,1282,1562106087005163856,,296,0.0
1562106087042675751,1283,1562106087042397632,,296,0.0
1562106087076120029,1284,1562106087075732986,,296,0.0
1562106087120679497,1285,1562106087120290948,,297,0.0
1562106087174184172,1286,1562106087173716573,,297,0.0
1562106087221503240,1287,1562106087221174866,,297,0.0
1562106087273611758,1288,1562106087273184849,,297,0.0
1562106087324737156,1289,1562106087324530480,,297,0.0
1562106087375131108,1290,1562106087374657687,,298,0.0
1562106087421754410,1291,1562106087421397621,,298,0.0
1562106087476667791,1292,1562106087475941345,,298,0.0
1562106087519869452,1293,1562106087519632723,,298,0.0
1562106087575510482,1294,1562106087574491406,,299,0.0
1562106087622375222,1295,1562106087621959180,,299,0.0
1562106087674622978,1296,1562106087674063364,,299,0.0
1562106087721980504,1297,1562106087721419763,,299,0.0
1562106087774500817,1298,1562106087774015734,,300,0.0
1562106087822787228,1299,1562106087822345064,,300,0.0
1562106087955279086,1300,1562106087954651979,,300,0.0
1562106088030655941,1301,1562106088030151171,,300,0.0
1562106088073311943,1302,1562106088072950948,,301,0.0
1562106088123545711,1303,1562106088122392942,,301,0.0
1562106088175337938,1304,1562106088174552790,,301,0.0
1562106088227191758,1305,1562106088225855938,,301,0.0
1562106088275164903,1306,1562106088274842611,,301,0.0
1562106088322215130,1307,1562106088321933148,,302,0.0
1562106088375372256,1308,1562106088374902383,,302,0.0
1562106088421467002,1309,1562106088421165305,,302,0.0
1562106088473926136,1310,1562106088473621161,,302,0.0
1562106088527066174,1311,1562106088526834934,,303,0.0
1562106088626201637,1312,1562106088625803210,,303,0.0
1562106088674384835,1313,1562106088673676088,,303,0.0
1562106088728420248,1314,1562106088725432854,,303,0.0
1562106088773721254,1315,1562106088773205677,,304,0.0
1562106088822103710,1316,1562106088821751624,,304,0.0
1562106088947112682,1317,1562106088946537800,,304,0.0
1562106089012820091,1318,1562106089012071044,,304,0.0
1562106089048068248,1319,1562106089047697868,,304,0.0
1562106089077721863,1320,1562106089076811835,,304,0.0
1562106089123648227,1321,1562106089122806513,,305,0.0
1562106089175488546,1322,1562106089175114339,,305,0.0
1562106089222599779,1323,1562106089222091113,,305,0.0
1562106089281075659,1324,1562106089280340946,,305,0.0
1562106089328939231,1325,1562106089328593727,,305,0.0
1562106089376002325,1326,1562106089375842226,,305,0.0
1562106089423180125,1327,1562106089422925987,,306,0.0
1562106089476510461,1328,1562106089476055053,,306,0.0
1562106089524729304,1329,1562106089523729739,,306,0.0
1562106089574475909,1330,1562106089573994424,,306,0.0
1562106089622665684,1331,1562106089622199573,,307,0.0
1562106089688451568,1332,1562106089688118060,,307,0.0
1562106089731663182,1333,1562106089731284101,,307,0.0
1562106089775494648,1334,1562106089774752011,,307,0.0
1562106089822279201,1335,1562106089822104615,,307,0.0
1562106089924870335,1336,1562106089924663696,,308,0.0
1562106089976335732,1337,1562106089976023121,,308,0.0
1562106090021458984,1338,1562106090021085619,,308,0.0
1562106090075369565,1339,1562106090074227518,,308,0.0
1562106090121939917,1340,1562106090121766930,,309,0.0
1562106090174310589,1341,1562106090173741898,,309,0.0
1562106090219375344,1342,1562106090219159229,,309,0.0
1562106090279673601,1343,1562106090279355967,,309,0.0
1562106090326442189,1344,1562106090326157157,,310,0.0
1562106090374404900,1345,1562106090374236483,,310,0.0
1562106090421996846,1346,1562106090421606158,,310,0.0
1562106090474561364,1347,1562106090474120645,,310,0.0
1562106090522778443,1348,1562106090522590897,,311,0.0
1562106090575028249,1349,1562106090574792104,,311,0.0
1562106090622055480,1350,1562106090621728108,,311,0.0
1562106090678569164,1351,1562106090678259762,,312,0.0
1562106090777634829,1352,1562106090777251518,,312,0.0
1562106090822037909,1353,1562106090821738700,,312,0.0
1562106090922976179,1354,1562106090922593089,,313,0.0
1562106090974084251,1355,1562106090973590916,,313,0.0
1562106091022823373,1356,1562106091022376831,,313,0.0
1562106091080373972,1357,1562106091079556935,,313,0.0
1562106091122880335,1358,1562106091122261069,,314,0.0
1562106091174846077,1359,1562106091174479136,,314,0.0
1562106091222290174,1360,1562106091221987362,,314,0.0
1562106091280770475,1361,1562106091280544943,,314,0.0
1562106091327637154,1362,1562106091326850287,,315,0.0
1562106091374704435,1363,1562106091374536750,,315,0.0
1562106091422060972,1364,1562106091421907814,,315,0.0
1562106091476520390,1365,1562106091476094744,,315,0.0
1562106091524948202,1366,1562106091524657427,,316,0.0
1562106091574693705,1367,1562106091574143879,,316,0.0
1562106091623421277,1368,1562106091623031893,,316,0.0
1562106091811171078,1369,1562106091810842928,,317,0.0
1562106091832770456,1370,1562106091832521375,,317,0.0
1562106091874273608,1371,1562106091873630442,,318,0.0
1562106091982015988,1372,1562106091981646346,,318,0.0
1562106092028345161,1373,1562106092027947503,,318,0.0
1562106092073927285,1374,1562106092073452150,,319,0.0
1562106092122738828,1375,1562106092122003999,,319,0.0
1562106092232772255,1376,1562106092232133605,,320,0.0
1562106092306114664,1377,1562106092305595462,,320,0.0
1562106092348103081,1378,1562106092343825294,,320,0.0
1562106092375541378,1379,1562106092375243299,,320,0.0
1562106092418225360,1380,1562106092417939470,,321,0.0
1562106092468832976,1381,1562106092468227256,,321,0.0
1562106092518335001,1382,1562106092518086201,,321,0.0
1562106092570624980,1383,1562106092570403825,,322,0.0
1562106092618472058,1384,1562106092618229068,,322,0.0
1562106092670907625,1385,1562106092670724367,,323,0.0
1562106092720026520,1386,1562106092718160702,,323,0.0
1562106092769257185,1387,1562106092768714593,,324,0.0
1562106092821744274,1388,1562106092820708839,,324,0.0
1562106092918266041,1389,1562106092918076241,,325,0.0
1562106092973796336,1390,1562106092971695799,,326,0.0
1562106093019121183,1391,1562106093018884388,,326,0.0
1562106093073580456,1392,1562106093071196391,,327,0.0
1562106093119125111,1393,1562106093118972968,,327,0.0
1562106093170977669,1394,1562106093170447239,,327,0.0
1562106093217057351,1395,1562106093216660825,,328,0.0
1562106093269869697,1396,1562106093269680426,,328,0.0
1562106093318274592,1397,1562106093318022064,,329,0.0
1562106093370616449,1398,1562106093370360881,,329,0.0
1562106093418334214,1399,1562106093418060902,,330,0.0
1562106093472995448,1400,1562106093472837360,,330,0.0
1562106093519404816,1401,1562106093518898998,,331,0.0
1562106093573186998,1402,1562106093572337529,,331,0.0
1562106093622223789,1403,1562106093622028491,,332,0.0
1562106093712240679,1404,1562106093711949885,,332,0.0
1562106093738796366,1405,1562106093738385122,,333,0.0
1562106093773625863,1406,1562106093773456754,,333,0.0
1562106093823419109,1407,1562106093822029195,,334,0.0
1562106093927256604,1408,1562106093926972077,,334,0.0
1562106093977809553,1409,1562106093977523307,,335,0.0
1562106094028699576,1410,1562106094026527515,,335,0.0
1562106094074050184,1411,1562106094073614173,,335,0.0
1562106094121362686,1412,1562106094120795520,,336,0.0
1562106094174133896,1413,1562106094173506393,,336,0.0
1562106094221755570,1414,1562106094221493915,,336,0.0
1562106094273772327,1415,1562106094273505017,,337,0.0
1562106094325286670,1416,1562106094324962429,,337,0.0
1562106094379825282,1417,1562106094379434179,,337,0.0
1562106094422645207,1418,1562106094422434555,,338,0.0
1562106094472908707,1419,1562106094471914796,,338,0.0
1562106094530501794,1420,1562106094530313876,,338,0.0
1562106094575110810,1421,1562106094574903766,,339,0.0
1562106094633348462,1422,1562106094633144186,,339,0.0
1562106094685307312,1423,1562106094684741618,,340,0.0
1562106094728643317,1424,1562106094727925129,,340,0.0
1562106094773380624,1425,1562106094772994975,,340,0.0
1562106094826319302,1426,1562106094826139181,,341,0.0
1562106094923498071,1427,1562106094923153411,,341,0.0
1562106095023884921,1428,1562106095023403458,,342,0.0
1562106095076060683,1429,1562106095075794727,,342,0.0
1562106095128963647,1430,1562106095128739469,,342,0.0
1562106095185025786,1431,1562106095184542194,,343,0.0
1562106095229472355,1432,1562106095229124924,,343,0.0
1562106095271710877,1433,1562106095271442681,,343,0.0
1562106095321986551,1434,1562106095321620377,,343,0.0
1562106095373113708,1435,1562106095372875549,,344,0.0
1562106095421631247,1436,1562106095420667389,,344,0.0
1562106095474063411,1437,1562106095473827617,,344,0.0
1562106095574078669,1438,1562106095573694686,,344,0.0
1562106095657865602,1439,1562106095657243485,,344,0.0
1562106095828247430,1440,1562106095828029813,,345,0.0
1562106095924595606,1441,1562106095924390179,,345,0.0
1562106095976105720,1442,1562106095975901793,,345,0.0
1562106096084044987,1443,1562106096083285157,,345,0.0
1562106096159254134,1444,1562106096158612016,,345,0.0
1562106096202176127,1445,1562106096201876612,,345,0.0
1562106096226168483,1446,1562106096225941961,,345,0.0
1562106096378216168,1447,1562106096377853618,,345,0.0
1562106096422604807,1448,1562106096422405622,,345,0.0
1562106096473952293,1449,1562106096472758560,,345,0.0
1562106096524631841,1450,1562106096523931218,,346,0.0
1562106096576703435,1451,1562106096576255911,,346,0.0
1562106096624348622,1452,1562106096623958266,,346,0.0
1562106096726047904,1453,1562106096725755746,,346,0.0
1562106096778880217,1454,1562106096778634295,,346,0.0
1562106096963356947,1455,1562106096962611432,,346,0.0
1562106097029070933,1456,1562106097028448058,,346,0.0
1562106097074920961,1457,1562106097074748320,,346,0.0
1562106097134675171,1458,1562106097132631560,,346,0.0
1562106097173017500,1459,1562106097172832822,,346,0.0
1562106097220036638,1460,1562106097219629426,,346,0.0
1562106097274727953,1461,1562106097274319274,,346,0.0
1562106097323797575,1462,1562106097323582701,,347,0.0
1562106097374217467,1463,1562106097373891206,,347,0.0
1562106097421974123,1464,1562106097421328783,,347,0.0
1562106097474030239,1465,1562106097473741214,,347,0.0
1562106097524200623,1466,1562106097523168334,,347,0.0
1562106097574867018,1467,1562106097574517395,,347,0.0
1562106097621647301,1468,1562106097621207908,,347,0.0
1562106097676673930,1469,1562106097675920939,,347,0.0
1562106097721646310,1470,1562106097721146908,,347,0.0
1562106097780284370,1471,1562106097779776373,,347,0.0
1562106097820654611,1472,1562106097819942983,,347,0.0
1562106097943841804,1473,1562106097943209941,,347,0.0
1562106098055570211,1474,1562106098055179956,,347,0.0
1562106098079474295,1475,1562106098079243365,,347,0.0
1562106098120541746,1476,1562106098120032726,,347,0.0
1562106098172158492,1477,1562106098171780642,,347,0.0
1562106098220304331,1478,1562106098220103528,,348,0.0
1562106098272317873,1479,1562106098271338149,,348,0.0
1562106098324359665,1480,1562106098322412655,,348,0.0
1562106098377913101,1481,1562106098375933767,,348,0.0
1562106098419231312,1482,1562106098419054006,,348,0.0
1562106098472094184,1483,1562106098471782684,,348,0.0
1562106098521734290,1484,1562106098521298389,,348,0.0
1562106098620880737,1485,1562106098618222637,,348,0.0
1562106098675396182,1486,1562106098674369038,,348,0.0
1562106098724140595,1487,1562106098723814492,,348,0.0
1562106098775504621,1488,1562106098772718786,,348,0.0
1562106098818867097,1489,1562106098818684248,,348,0.0
1562106098924714822,1490,1562106098924531530,,348,0.0
1562106098977057705,1491,1562106098974493012,,348,0.0
1562106099022629631,1492,1562106099022102906,,1,0.0
1562106099070350531,1493,1562106099070042605,,1,0.0
1562106099118250348,1494,1562106099118018761,,1,0.0
1562106099170414855,1495,1562106099170189173,,1,0.0
1562106099218064250,1496,1562106099217850342,,1,0.0
1562106099269739599,1497,1562106099269498564,,1,0.0
1562106099317611003,1498,1562106099317446892,,1,0.0
1562106099370412906,1499,1562106099370044442,,1,0.0
1562106099418832071,1500,1562106099418414807,,1,0.0
1562106099471598650,1501,1562106099470103025,,1,0.0
1562106099518776720,1502,1562106099518377250,,1,0.0
1562106099570715398,1503,1562106099570196327,,1,0.0
1562106099616452267,1504,1562106099616288599,,2,0.0
1562106099668923697,1505,1562106099668641893,,2,0.0
1562106099718667350,1506,1562106099718446982,,2,0.0
1562106099774750184,1507,1562106099773842759,,2,0.0
1562106099825629816,1508,1562106099824558545,,2,0.0
1562106099873883593,1509,1562106099873689186,,2,0.0
1562106099977551932,1510,1562106099977324067,,2,0.0
1562106100022448389,1511,1562106100022253981,,2,0.0
1562106100072066227,1512,1562106100068828536,,2,0.0
1562106100117285648,1513,1562106100117059887,,2,0.0
1562106100174012767,1514,1562106100173532684,,2,0.0
1562106100216052088,1515,1562106100215804745,,3,0.0
1562106100276794915,1516,1562106100276313787,,3,0.0
1562106100318716560,1517,1562106100318477921,,3,0.0
1562106100370062359,1518,1562106100369797595,,3,0.0
1562106100416780613,1519,1562106100416622107,,3,0.0
1562106100469909737,1520,1562106100469722511,,3,0.0
1562106100517848870,1521,1562106100517668421,,3,0.0
1562106100572296230,1522,1562106100572143681,,3,0.0
1562106100624115735,1523,1562106100623934593,,4,0.0
1562106100674749040,1524,1562106100674612693,,4,0.0
1562106100721004827,1525,1562106100720776116,,4,0.0
1562106100769576303,1526,1562106100769348636,,4,0.0
1562106100817589132,1527,1562106100817355644,,4,0.0
1562106100922528104,1528,1562106100922344840,,4,0.0
1562106100969421379,1529,1562106100969230687,,4,0.0
1562106101021412544,1530,1562106101021221356,,4,0.0
1562106101068959629,1531,1562106101068723156,,4,0.0
1562106101121995002,1532,1562106101121797482,,4,0.0
1562106101170737605,1533,1562106101170299713,,5,0.0
1562106101226266067,1534,1562106101223222653,,5,0.0
1562106101275796921,1535,1562106101275112018,,5,0.0
1562106101317530875,1536,1562106101317258828,,5,0.0
1562106101368729838,1537,1562106101368515388,,5,0.0
1562106101416932099,1538,1562106101416737054,,5,0.0
1562106101475814853,1539,1562106101475474200,,5,0.0
1562106101517756658,1540,1562106101517542518,,5,0.0
1562106101569064970,1541,1562106101568550050,,5,0.0
1562106101623125293,1542,1562106101622501594,,5,0.0
1562106101674398321,1543,1562106101674177020,,5,0.0
1562106101722394885,1544,1562106101722214565,,349,0.0
1562106101770642941,1545,1562106101770418987,,349,0.0
1562106101818123851,1546,1562106101817910074,,349,0.0
1562106101922802343,1547,1562106101922080818,,349,0.0
1562106101988761700,1548,1562106101988335072,,349,0.0
1562106102052857131,1549,1562106102052555286,,349,0.0
1562106102076772004,1550,1562106102076556662,,7,0.0
1562106102119328904,1551,1562106102118922548,,7,0.0
1562106102174784377,1552,1562106102174086651,,7,0.0
1562106102224272977,1553,1562106102223370767,,7,0.0
1562106102271093266,1554,1562106102270830324,,350,0.0
1562106102319294439,1555,1562106102318893605,,350,0.0
1562106102375433529,1556,1562106102374887035,,350,0.0
1562106102423671038,1557,1562106102422341608,,350,0.0
1562106102468945827,1558,1562106102468708722,,8,0.0
1562106102518751623,1559,1562106102518436529,,8,0.0
1562106102570847598,1560,1562106102570609223,,8,0.0
1562106102618811891,1561,1562106102618164891,,9,0.0
1562106102670525863,1562,1562106102670291514,,9,0.0
1562106102718447735,1563,1562106102718212795,,9,0.0
1562106102775595021,1564,1562106102775018502,,351,0.0
1562106102818108714,1565,1562106102817936538,,351,0.0
1562106102918755192,1566,1562106102918421456,,351,0.0
1562106102972070559,1567,1562106102971889434,,351,0.0
1562106103019280255,1568,1562106103019074206,,11,0.0
1562106103071657278,1569,1562106103070527865,,11,0.0
1562106103119747098,1570,1562106103118664604,,352,0.0
1562106103170933597,1571,1562106103170475985,,352,0.0
1562106103219053081,1572,1562106103218676916,,352,0.0
1562106103271500142,1573,1562106103271272468,,352,0.0
